codigo,datetime,codigo_concorrente
splZV5JdKhWLVKhoMHmA4bersqyeMOIENq10+VXVMGfHIHoNeh29nmAu6aH9l3rb,2017-07-16 01:41:57.294,1637714039783369
rGOvTpPRgytKGz7FwJCA4FWIWLA9WvalcKt73p+RZafUdXcGGB0JGH1im4pZIIf7,2017-07-01 19:37:03.258,1637714039783369
Qo0bXBY4wvZfCzPWHZvB8TuEVnwLwtNy79y0V7dojtrsC9wXjXWtyKzo2KspkZbq,2017-07-09 18:35:40.437,1637714039783369
b17c8xovfxsm8JRxvWD80UHoSp8fcCC6jBVK3T4OnYyQEhEzcPzcF9rkqEQvAdu0,2017-07-21 01:44:34,1637714039783369
YvN8+peVKDHVQ0XJcVXcaf58Kx04rJRqCOdedgi9OaCtpRD+OUrJTG8/4LZ/fT/M,2017-07-01 21:27:48,1637714039783369
bcLOotezZ2lEPlwOg6n7giDOpQ3oRVC3ThYHyvDt5QqQ2bxfEZtt94VYi+nVd0zp,2017-07-21 04:16:38.524,1637714039783369
2uDl+Y/6bo57kXEUrT6iqxgI4UesLYAdEnwUCEhVseuE0q1jhDQRVBAXQsWgsier,2017-07-12 15:59:03.624,1637714039783369
tZWWgOne6RCE16HhwFLUdq9TTKjPoR2UG5Ef3HihPJBmUA+ipS8cMkBll8z8gwis,2017-07-15 23:41:11.644,1637714039783369
AQ8vy/TB7uW5fpEuC+oUnIHqtrBbIVMvqqwE89IHRHoMe5+J7zTQ2HeFYyJr9Kif,2017-07-20 12:51:06.669,1637714039783369
+VmzWZnP9ZKJLoh3a98KsD7xCMeaHCKuAFVRmjiu3ZW2A/3H6uHKqzBtETVeO4hi,2017-07-02 17:23:12,1637714039783369
2xAspkEOn9PLOb3+t0iIi2GTbvLYp5lNCgfMmStPBsxSp7pKnJVS/2EH4hkqgYX0,2017-07-15 19:15:20.468,1637714039783369
2uDl+Y/6bo57kXEUrT6iqxgI4UesLYAdEnwUCEhVseuE0q1jhDQRVBAXQsWgsier,2017-07-12 15:59:03.624,1637714039783369
eBqkX0IwHS/WC/EWUHiJjgOqgUjVZ9dfIxAdjfrszJt+vli6lbTLnFqPl/B8VVYa,2017-07-23 00:26:15.326,1637714039783369
F5UWEMjpFQoYvxg+uK7tEGmT48vvhytS74P3xDqYaGGAyEHYBspmDQ8CceuMqapz,2017-07-16 15:19:10.312,1637714039783369
518nyKKk0Mwqhviv9kKn6is6p/KQlcYduHOfwPmu1mBdSwaeFilUvkMuYpgBuUFu,2017-07-08 01:34:06,1637714039783369
QG7m+0hGhpm0AYMntdm2sfm6F7vr7TRJlbN8YrOGdNVoATsqYnBU/olzKQ5U5lcv,2017-07-15 20:29:43.415,1637714039783369
/P3gadSvh2VH8ecyGruH/sXHkHeXsnQu8bY90oyEFoSm4rp+ESiar3F1Jj+FCFpL,2017-06-30 21:54:39.727,1637714039783369
Qo0bXBY4wvZfCzPWHZvB8TuEVnwLwtNy79y0V7dojtrsC9wXjXWtyKzo2KspkZbq,2017-07-09 18:35:40.437,1637714039783369
tZWWgOne6RCE16HhwFLUdq9TTKjPoR2UG5Ef3HihPJBmUA+ipS8cMkBll8z8gwis,2017-07-07 20:01:45.422,1637714039783369
tGwB/fDYRlY6WUiM5WM+FtGZF1RuSsGugop7rRqe/osBC00u/bWTATZPyBhMPAqj,2017-07-06 21:58:07.999,1637714039783369
DCRC4feSB0eILYf7Omp/xQeg2rr2E4YzL8IYI2few4Qgw97A7Pga8WiVy+Iua/Xd,2017-07-30 16:14:12.924,1637714039783369
2Rra7d+qG+Lp+rilu7rqPwdz4CSLN/MKnK7Eulcbx924zTP7Y4D0PQWio55RJwnH,2017-07-29 23:17:07.011,1637714039783369
lYm4vLmGftyDrawgUvEtmKGyRgF3ukRDYDxwMC81VC+sEylOf+ClU8C4NQlTI0PI,2017-07-18 21:35:14.446,1637714039783369
splZV5JdKhWLVKhoMHmA4bersqyeMOIENq10+VXVMGfHIHoNeh29nmAu6aH9l3rb,2017-07-15 23:09:42,1637714039783369
VxxZ1uLwvlBMaI+hFI4lF4Z+TaiFvxbV7OdoLcuMYpcBlM9FecYGBav+L4N/b+lX,2017-07-19 21:17:55.196,1637714039783369
AJNeQVretA13AI8b38pvoiqpG51K73D4MBj36I/t9L3L1WC/uGoLQe+TqHj4cHN2,2017-07-29 23:59:50.814,1637714039783369
wrjT79gVk9+B8tJQGKFd+5xmglGPlEM2NebK0DMxN+3sDUKiKMbNVALMcVkR4pGy,2017-07-14 21:28:40.515,1637714039783369
QV1AcpRYWNvdvLZYJSR/hpoWlYbmnBMzIPycLkhq1vuwBiqdT7JeOpQS4THsUVeP,2017-06-30 23:46:11.805,1637714039783369
k90MyUKlR4ZqrjDMTqNUQkYM5nKcY/xV9NQ6LrqmJMAPzz7FI7nPJ5xcugbj+pjW,2017-07-26 23:10:33.469,1637714039783369
Pi6bUwl609j/nny5GlnMpRYNHYWXlMTXIbegSIcMkD0+uT1mzbL8mWWNw471pWwk,2017-07-30 21:02:46.545,1637714039783369
2Rra7d+qG+Lp+rilu7rqPwdz4CSLN/MKnK7Eulcbx924zTP7Y4D0PQWio55RJwnH,2017-07-29 23:17:07.011,1637714039783369
Ol19n0nceRWP0LsEWem/f01uoUOUdrS7L28poAB32zKTagXfAygtjVARKrylqxqz,2017-07-07 12:36:19,1637714039783369
fSMmvQp7TAFlrjhIvGStlFSBWQxVv0FL/h41sl6IhQJP/PZngvP7z8zREe2o1QOD,2017-07-24 18:04:38.111,1637714039783369
b17c8xovfxsm8JRxvWD80UHoSp8fcCC6jBVK3T4OnYyQEhEzcPzcF9rkqEQvAdu0,2017-07-21 01:45:06,1637714039783369
PXqLoBr6Y9FVcRSGsqUj5EMNpHHCEPXFb2h1eVKaqDppdmuh3Pi15uIuNgFe1grX,2017-07-27 11:23:00.317,1637714039783369
VxxZ1uLwvlBMaI+hFI4lF4Z+TaiFvxbV7OdoLcuMYpcBlM9FecYGBav+L4N/b+lX,2017-07-19 21:17:55.196,1637714039783369
KSrKnAXOCVM3cDOWLbXKVcK4xxuq79/p7voD2dgIZsPILdy/wAB/uWCaVjVs2Kdm,2017-07-24 21:26:06.375,1637714039783369
LUKi9J1s/ONaorc9vmbCUPvTS7U+iUCmqzx/EgYEEVRsOj9rRbuL9Kw0YFaPvh/j,2017-07-30 14:28:32.483,1637714039783369
OIQH/DVRUCV3+AsBnSG15TqVbTbvbwK+Fa0ZusPTig+eojqfsMMOCo2IdIc4x1Rs,2017-07-17 20:29:12.838,1637714039783369
K8FS/laln0g8cv5B5KNmxa3bToVw1dz7xTB4fkYk2WMSQh20mh9XuecgKDxCStpx,2017-07-21 22:29:45.668,1637714039783369
WDQNA608aj4IY5DVjuLS9QPNAfRxejdIFDJEnm+AQlnlatC/PnRd8xl4MfbAp+Ce,2017-07-30 12:24:09.838,1637714039783369
lYm4vLmGftyDrawgUvEtmKGyRgF3ukRDYDxwMC81VC+sEylOf+ClU8C4NQlTI0PI,2017-07-18 22:37:11.52,1637714039783369
fSMmvQp7TAFlrjhIvGStlFSBWQxVv0FL/h41sl6IhQJP/PZngvP7z8zREe2o1QOD,2017-07-24 18:04:38.111,1637714039783369
zas11P3Ou+F5QHpcMPBImhAf/OaCFPwdTlZ58Jhy2H0X0sCeRWb3oe3tG3iXGu5q,2017-07-21 11:33:42.148,1637714039783369
2Rra7d+qG+Lp+rilu7rqPwdz4CSLN/MKnK7Eulcbx924zTP7Y4D0PQWio55RJwnH,2017-07-29 22:28:20.674,1637714039783369
JKUGxE4YAU4TPVBc8bgANhQddvHB44co/Ii4prge4dyC7iula3HS1pKq9nWLk/At,2017-07-01 00:30:49.557,1637714039783369
6bfpMSJFtU1DR2x2BBA9odGqgSc0BQTvftylQs2Bx/xmfstsHba7BYu6baybLekQ,2017-07-13 01:19:35.832,1637714039783369
splZV5JdKhWLVKhoMHmA4bersqyeMOIENq10+VXVMGfHIHoNeh29nmAu6aH9l3rb,2017-07-15 22:58:33.984,1637714039783369
8Z2l8POyvgxhAuQKVJAKN8uefBuji1XtgjA8X1Ilb9DHng0Kh4z//Q7vC88JHqi1,2017-07-14 23:22:17.726,1637714039783369
tZWWgOne6RCE16HhwFLUdq9TTKjPoR2UG5Ef3HihPJBmUA+ipS8cMkBll8z8gwis,2017-07-15 23:19:22.197,1637714039783369
pPaHFrraEm7emNofnIyl2u4UbmI7LKDOnIq0LG8mKJhqz0kOGfB8xgJOExLd/2uN,2017-07-31 08:35:16.569,459544524108957
yO8SB6bGdm3ka9ema8Y+R3sXV7bMMUeMiw732yRJraX7dEwGygV2JgE+sV4gj3+h,2017-07-14 21:41:59,459544524108957
It8/l3a8cNfZ9uAARKujkgVYL1fY6DZdGHNwSug5UJ2aphdZB8CI5HVI/KXwSCu7,2017-07-11 07:13:06.339,459544524108957
+kf5OcXlMxq5FvUD9tXfabhKya4pYgFxlg/ea4mOt1olZUJ4SR4gVK7KWWzHv3CB,2017-07-01 11:51:02.999,459544524108957
IBymiw97Qjt6J7xxlSaGJ+k5rV8qkMIys9/3QFyFURcNkR1XrmADQlYJssKe1cjX,2017-07-17 07:43:00.641,459544524108957
uiArYnsjgZgq9C4vj49ldmXJHNygDSDftMkz5givARA29UkwO5THNYfkgWAv4M52,2017-07-26 07:48:44.68,459544524108957
RgP00Q9O1jJDL8M0I/FBmdgDVTQPejn5pYHrDNUOaTlRa0Heitk1qS7MIt7LC2pG,2017-07-12 13:32:31.317,459544524108957
X5IawhlLcB2mXzp99JZ4lJRArxNeonlyU6aWDXIhNrMB8jZYlgbkaOd3bXZgR2ph,2017-07-02 00:25:07,459544524108957
GsWM20ZW03kYcibmAD4+/faWbb9LqgLjkoS9Xb+ZEOh4xVgX0YdSS5tkYNNp05CO,2017-07-11 15:07:41.036,459544524108957
qncFbl4BP+OAHuVP4v0P5HRrtphjwGTiUZyFLSnwn771BqGcb13DVttNpi5v03Gb,2017-07-18 19:19:36,459544524108957
6bAEwUZR9yLH0wf7Nnw0H7I7FLiqa4ReUTST6Hsdg0e35En4mjwFikoe4QAB0gzg,2017-07-08 12:09:53.723,459544524108957
WPvaQDC4qc+289mkn3VAEx7++0hiAb+qc0ugljjON7w/q5GXvandJmc4lB7sCIYx,2017-07-10 13:16:39.096,459544524108957
lXTagdg9ved0KyPHQJFII1jNUvhAVU3QABKulc8hHKKDODxm2rUb+NP/k4reMdDz,2017-07-11 10:17:27.599,459544524108957
rKhD3hdkwTS3GiXj0QxHuhQqKZUB1wAHG5JY+9fVnBoYFZKxTzaA5fk60byJbH4Z,2017-07-05 15:30:47.66,459544524108957
qx0/nM3DsG1TlR2nft0YwTCuSBkb256+h2Oov5EyS21El8vBd3keo+dwOCcKRZmM,2017-06-30 14:27:49.801,459544524108957
kz90cFqIxePASGiTAKc2oaWas2uoGVDAMs9UGIo73+j039yXRVIyI9pCZf8xSBLn,2017-07-07 20:11:29.795,459544524108957
J2uNqbC2y+SAPTdNhDHpMXSjkwl8Vo8A8W9ZayeRt60btItXVG7Y7VR+wPjEHYH6,2017-07-22 10:04:36.097,459544524108957
FZacYiDN0b+KG+VAzNZLSHzPbFKT+FrPxaxzaCmCubAE3RKvIbS5yN5/F4+ALVN4,2017-07-12 18:32:53.94,459544524108957
+YUbf2b8WFUl89PB7Kx6Y7Elw882eUobptLi/FQMIR2s12GMPiEBLu6UUiiYP6m6,2017-07-29 07:56:21.549,459544524108957
TDKZjrhbmEXB0AVXcnopojd86zAdBbG25mNNC6mPl5l5zmQtgGe0YVSpWFWCUcGJ,2017-07-15 07:02:08,459544524108957
lXTagdg9ved0KyPHQJFII1jNUvhAVU3QABKulc8hHKKDODxm2rUb+NP/k4reMdDz,2017-07-11 10:17:27.599,459544524108957
lFSP5Ia+EqIki0D/aU0/gYcM41VSN/xN1aZTyrWFWYgXqc1IYJysHZ6gAWormIx+,2017-07-22 17:37:08.196,459544524108957
+83jHvNy7dLfckutik86eICexZIWUooh/Ko8pnKya3/CIrXfyrZWAxWU4K7vQ/j8,2017-07-19 19:51:48.148,459544524108957
fqgES/urzZ4sf0qw/BqD7sI4cxxt55sEKhNiMMLf5jmXfo6v9wT10WZjaPWMFqFr,2017-07-20 18:43:02.387,459544524108957
MdJ7wk2uXGioH1ANb6Nyoevh5MICV+ppcS32AM0kmNcd6mKiOqRjSb/Tdb5g83I+,2017-06-30 18:05:33.917,459544524108957
pPaHFrraEm7emNofnIyl2u4UbmI7LKDOnIq0LG8mKJhqz0kOGfB8xgJOExLd/2uN,2017-07-10 08:22:38.518,459544524108957
Rp5BHvUWtx49qycIccXZZAdgU3LKXOg+R9TvVOi5Xfs1DeL+4/bOE/lJ+dH8vLPw,2017-07-14 15:48:49.433,459544524108957
43qGcz0v39tSuOfgr8JAUEwWj0TIXDR13B7s4XxE/g1VJvqMAIR00l3+6yvG70+T,2017-07-25 08:13:08,459544524108957
5GbIDyb+B2QMKjJwk5a6ixlRDlLKCb17pAzFu3IktQd4I/dEBIV2ucaD8oGtLU0w,2017-07-25 17:34:20.308,459544524108957
rICkqfZWrF69skQmeRkg/Pc8f2DgYIJ31gbUGhO9FxZewHnrxOboGkf4R8u/cAB0,2017-07-03 16:20:40.835,459544524108957
x2aNHSypxGNP3n75DBAPN3Oqmw440kAOkHj11BCedzkfLik1ko6sqWh44lRX/DyU,2017-07-01 12:51:34,459544524108957
0S5kNJOV076dd62tOHg6TQX7A4bbhfKx+40Ar2qJ55sOlVntR5w5+rd8tpwaXLu5,2017-07-02 12:05:01.181,459544524108957
CYq9MmYE4y0XzgFZwolP9/G5GN9wRHbn27KcEaFb2iNy5PTfPzRBKOYIp1ccSo9C,2017-07-18 17:00:40.687,459544524108957
ZbXxCzS9oZqtwWoQeb87F/28jjFSxlNhDMeMQDYV1/lcXc9jRrb1Y9R1DyqbSgkk,2017-07-07 19:29:58.492,459544524108957
TwiLWxQOQ31ZVloZVBiL92zuDy3wAy8L3nshzZzgvF8Rlv/MNre4m5OEJrYWRUkg,2017-07-14 22:18:50,459544524108957
TwiLWxQOQ31ZVloZVBiL92zuDy3wAy8L3nshzZzgvF8Rlv/MNre4m5OEJrYWRUkg,2017-07-25 20:55:32,459544524108957
ciQD1AHmyBzoil8Jj61XA00S7zmMHSZXm82gaqdB6Az5+5RCj9ewa+VjwpcwKBet,2017-07-01 14:36:45.241,459544524108957
Hd4TSm88P6T2LqesZXQ79TiyqphIL0Hd90sCVtyphg2ObtO93XZSOT2v6gO9/Eju,2017-07-22 10:48:06.303,459544524108957
RD1xlULL+tlGKbhXxrswogjGIDhUrcoLZm4g2Vjr+adf7ki4hyE1qLx1NW4By4j5,2017-07-27 18:43:00.954,459544524108957
Cidee/M4hMKOnu9nRxwzKmfVnqgY/Ryv24xS1EH5flHOV4AZ5vOtRjbWN8Os7b+x,2017-07-29 09:34:10,459544524108957
CCyPtBqUBS4Ma1j6JqNg4wEKwnb5bnLxDExDA9f1tKI4DH6kEQ5V7bqTWTeF1gZx,2017-07-26 16:44:11.618,459544524108957
8UAFhZdp2ktEGiSElEdXkK0gqLmAzBSam/XtsVMJsbYcYL3YchzwT0DOTzX8BSAL,2017-07-06 18:28:20.499,459544524108957
cakjHVXub7fWxuMGXgpOL1RGiiPzYrqLfks24AuatpNBFKs5XBGOmWMmBWtVLSxP,2017-06-22 10:53:19.508,459544524108957
lFjjFA9KYDNM1mJEG4bEGOXI6CerySlHfd1TPHBSN5GuHQcdiSZmuFkdBS6DJCBj,2017-07-20 14:13:50.678,459544524108957
ptiPnlp7S++FlW1UJHAfGYR7CzdnCW/3zMakeruHhLChW2VNcQFLHU9+9QymEDTG,2017-07-12 10:38:13.716,459544524108957
MjB89nuxO0wl97DqoKzIeqU4GnVJJDvqhYwUqbkxdhXyrljIUbW2YbsXm3FRbjL4,2017-07-18 20:12:06,459544524108957
dff0DsHm3zdTg8KavdqO/PpK6Ti2ircJGy0FxEeV3nxiwYFCvQSO6TJF90BbznJs,2017-07-03 10:27:30,459544524108957
TMdujVkOThkf5ps7T5RuFud8IgDIIXFe77D8n2F/KwsA8bVR1g2XXZT874avEJXW,2017-07-26 23:09:44.806,459544524108957
ptiPnlp7S++FlW1UJHAfGYR7CzdnCW/3zMakeruHhLChW2VNcQFLHU9+9QymEDTG,2017-07-12 10:38:13.716,459544524108957
v9W57InOa9fOV5Y1VpUW2NSPW1YUpyyPUr/QsdEaHgLpp7MCWMo60AMi64Xmn2v9,2017-07-05 19:25:50.591,459544524108957
z4L1MxYty71y6WwPdxG5B2/Ny3Ye7larjKm5PDduUu9F43fCvcMVeyxOyPu1bzlH,2017-07-30 09:21:53.471,459544524108957
3QoDmdJkHWATvxkQfWaWSWv0/Zob2OfbuqIdgcW/0jONm5bISoytE3lE4ekdFfAs,2017-07-01 19:33:41.925,459544524108957
EXJZ4uRNkEcg2EYEBLNhrbPWGV4zNS12vfnNzaIB7XHZLLJK8oCoUdP297/e2uMB,2017-07-26 16:20:58.375,459544524108957
7h/ImiWmm6Y1HTgDLdLuX7OyLLphP3gPbu15pxkIjMJruiqF7gC4/3utv2uEM/a/,2017-07-13 12:51:34.889,459544524108957
vx9UfztWE/oT1my1fJb+dLG0j7556BHDgRSXr8T1aH5IC5+qq4SsbBPM52AeY7pz,2017-07-17 18:09:00.426,459544524108957
xdSJvzJvt2yt0GjVjb7J7PPxJvslHQBmgShyUVQiUdehGWhD5BIWm1dsYoSOE/DA,2017-07-04 07:37:56,459544524108957
wlYvpIY6I2CrESLI5/NSSTic8ylwxY2/Ss9k1CAQadgRrnRO/UOK7IrflbZ7prp+,2017-07-25 15:11:20.24,459544524108957
srposWKHwntaOelkKAYxT33ZjQPpWDJCwZyg8PeGNYsw05jDZFtWNLOp5uK4EKTn,2017-07-22 09:39:33.192,459544524108957
dFIdTd3+nSLF9/Mrad8kAxvtTrhebdTYYRKuK9NYdCQIjtL+2DJPF6yyHxSC+OqQ,2017-07-24 08:26:55.263,459544524108957
kfWRYI2/ceH7DsVPZPX81qw8ha4+bi3Qw88jOOjkHXC/gtxawBK1DAJwUMvMdOrD,2017-07-24 15:04:06,459544524108957
vx9UfztWE/oT1my1fJb+dLG0j7556BHDgRSXr8T1aH5IC5+qq4SsbBPM52AeY7pz,2017-07-17 18:09:00.426,459544524108957
BoxIQ2PDoKjBkzZaMnDG67FE8byxKI4MusX11RwWamPovUWecTausqTYT4U8Pyu+,2017-07-25 14:38:49.051,459544524108957
0S5kNJOV076dd62tOHg6TQX7A4bbhfKx+40Ar2qJ55sOlVntR5w5+rd8tpwaXLu5,2017-07-02 14:09:07.348,459544524108957
HM3d0ynP5fdvIHzmPe7ruPtfM3SCMM82rY6rFV1y8SddanYKrMCuGVwq7IelxXcC,2017-07-03 11:11:56.142,459544524108957
+YUbf2b8WFUl89PB7Kx6Y7Elw882eUobptLi/FQMIR2s12GMPiEBLu6UUiiYP6m6,2017-07-03 06:34:07.165,459544524108957
MHhiJtFANYLKiMQSRtp98yGgcRWWC7rHIzvpkPn8bbmtVNrEF+I7nHxtT8W4/Vy0,2017-06-30 18:07:58,459544524108957
FYRFymEryFr1K9DWPW/OJvz79fl6TvuYwgm9sievAurNVai0fdNTyFseo9V6tnSi,2017-07-11 17:40:16.234,459544524108957
0S5kNJOV076dd62tOHg6TQX7A4bbhfKx+40Ar2qJ55sOlVntR5w5+rd8tpwaXLu5,2017-07-02 15:27:39.342,459544524108957
D42YwKVFFZ+Z5BwQkXieBCvfEivI0+FxmwK5R7dYRXvIwy/ngmhUwvVqA1HRunaR,2017-07-21 20:06:40,459544524108957
MU9MJKKCd7EMGcAauhTM4b+HJ0MNy/33S3x9ZdnXLerE9GF92xj8QWDeDyKCogGz,2017-07-11 19:21:41.999,459544524108957
y/Xj3YnGm1PbMO/40j4dKdKcZSbgeDsRALapMShxkjNb4AW9xYkEyVBb4sNwcTmx,2017-07-17 19:08:35.374,459544524108957
R1QqGJnVYobHw51Keq/ZpPUFgcJUTVTbwY1v9DXK3li39lAhn1HH+L+nH1Uhqb+A,2017-07-20 14:33:41.999,459544524108957
D5k844T85uMKtar47A5xZaPiAZzwim8JKZG/o8rzAn369Aos3S+SdUI9V8NgRVF1,2017-07-05 08:12:46.495,459544524108957
srposWKHwntaOelkKAYxT33ZjQPpWDJCwZyg8PeGNYsw05jDZFtWNLOp5uK4EKTn,2017-07-24 06:21:35.933,459544524108957
PAeqG8M+nghgebIuoMQhzgbhDQVOXVROM1WYW9zCerY84SbAqCxidFoevW6O3w3M,2017-07-11 19:13:05.922,459544524108957
T4+kYQz5XXWFjCUsDiiXw25oZvfx6WkMsWC8Mzi1GssXCtgG3aICAriO2kBTDxGM,2017-07-17 08:04:12.103,459544524108957
F5QTapVMUdwBkSWwKwt3jCYR2uvQdqecJpufWoLcVUq5BT5+9i1pOYsIu2eGYNmO,2017-07-08 14:06:36.464,459544524108957
Nc5SWnB7+0v7SoJnP9OPDTfft3JEvcS9CbI2mc57zOKFhbX7wt+2uxqYaOP0qNWD,2017-07-31 14:40:49.265,459544524108957
xdSJvzJvt2yt0GjVjb7J7PPxJvslHQBmgShyUVQiUdehGWhD5BIWm1dsYoSOE/DA,2017-07-08 07:36:38,459544524108957
+YUbf2b8WFUl89PB7Kx6Y7Elw882eUobptLi/FQMIR2s12GMPiEBLu6UUiiYP6m6,2017-07-08 14:52:09.291,459544524108957
FrhefOIgBdC6kLHPHBVWHfyoi5q5y1+hqi5nh9WcS/d+LpGOPmAlj4LVz80Srtcd,2017-07-20 17:12:57.028,459544524108957
Xga+iO8ykCsDZokiUAQUQXQA3DX6/n/975meINF2CIh1aqKA2/+1jZ1VaElqQ9lG,2017-07-13 09:19:18.488,459544524108957
MY/TsG5dY3cG7oBQFpy1XthjQSjpZtb9g9Tij0VWbySNoTA9Bzee+zrpLt19mz3j,2017-07-26 11:10:51.276,459544524108957
aq5PyiUqS0dq9aJh9MONYEhF/J3ecExJvKcJn7wtKQr39SfpIiVd0i5S9S/fjbQy,2017-07-29 17:56:33.594,459544524108957
TiOFuYo5tlkJLmUPN5qA6UICfDGiFRuLD20a7fztmOiHYz8d0KUlts1+7518T8FM,2017-07-17 09:09:02.375,459544524108957
Et9fPoq5jomNMZYTo6PAkbGkgqO27kOONhDAt+EsGiTVkcaWBuCpokRHZMEFGZWP,2017-07-13 10:59:09.253,459544524108957
+ebGTJoWo0bwCR8WK8gGTVKcMxvedmwITnbL+PWnXDkITT77jill78kzrrVcfniO,2017-07-28 22:26:16.03,459544524108957
ZKvo+fjM8B8btsFBlzSO49mS9gIl1DztN+bTm7ETjcrVD3q6WulIU/8l5f1q5LlE,2017-07-18 10:38:23.585,459544524108957
TiOFuYo5tlkJLmUPN5qA6UICfDGiFRuLD20a7fztmOiHYz8d0KUlts1+7518T8FM,2017-07-17 09:09:02.375,459544524108957
yKKEPQQJfeean29VXYGoNVX0O50l6KdpBaaxHDSzT+d2LEjzgjKIu/ih0GsACGej,2017-07-02 15:17:26,459544524108957
A4gs541Uh68cALxD93flXor0VTG46LT6cfn/3Ies9TD6fmDDGETjyptB5hX/WpW9,2017-07-21 08:28:39.493,459544524108957
YQ2e8oQHWYMLOKE8588PNv60cOHtj8DByAJv+Kp1lgaawmfHjgtyIZfVw/w65q/8,2017-07-06 07:07:29.54,459544524108957
jqYALr3owHSrMYC3zLaRb5lOCZWewXcD13UjZdvNkqdfEdLGYLiudu+v65q9ij2U,2017-07-24 12:07:20.63,459544524108957
6bAEwUZR9yLH0wf7Nnw0H7I7FLiqa4ReUTST6Hsdg0e35En4mjwFikoe4QAB0gzg,2017-07-05 22:10:27,459544524108957
fIt4aBLMP16L5rWTP+k6fFK/RBJMrnOi364eQWIVIDEfIuv+knIkCXmXfDvaUwCZ,2017-07-22 22:08:13.131,459544524108957
8yGFMFCH2KfmxO8U//Wy5Rear7oLe1h/aJZV9VxBCTZ+sNSweBtsAXG1YBSmNI6S,2017-06-30 15:52:45,459544524108957
E2AG+u3kxDfnxMg/IiqawWLLUCMYWfpEjvrY1D2Pn/2WtDm3eWxl5P650WGlIjzi,2017-07-21 16:01:40,459544524108957
37ArB6UW2cG4WA0PTJhq6YdbWHhYbfoNyQToKdjAL/k6/X6zZ1DvGMElIX298qOv,2017-07-01 15:12:28.134,459544524108957
D1d0keQ69SkdqhO9DR8zK+/DwCnU5JF7oTGmimskz0GgNU6YY+ynbRXuqk9gb1dn,2017-07-17 12:30:10.206,459544524108957
M/75lstrkrAiZ+bIadKQz4l28Oj4v8OQn8cMNtLf4maS2w359LmDO5tlKbYK6suy,2017-07-27 15:05:25.536,459544524108957
eezZ4MbCJGdWjbTxcNFFSfeSPLmZ1d+IUrEuaLsJWmM6mlVd8UUf02urxdx0szdZ,2017-07-22 09:04:44.773,459544524108957
0C8GBu1oosvG4IeuEW9CxKWEoYP+CEo5W/8zaUn6CQgSs8+gNpm58w85gNt/W576,2017-07-21 06:39:54.262,459544524108957
WgiP7ONwNFXSAD4oCIPubZL/pKlXsVYgSvGFG6N+ALlBdJkf+ygk/ejdLtqxLjMF,2017-07-28 18:13:50.072,459544524108957
bn4/VkCjyRB2SQQvbpesr0Wy9owz7U3wI83DhsdQOgp4PuGGLxmZjYdcBm/S2YaU,2017-07-28 07:45:33,459544524108957
CFFOvvHVtpK77hmr35klQzw+IOlu7YN/IlXAAterl2JOfFin3fxOa3JrON8b9qi8,2017-07-27 17:45:39.864,459544524108957
srposWKHwntaOelkKAYxT33ZjQPpWDJCwZyg8PeGNYsw05jDZFtWNLOp5uK4EKTn,2017-07-18 10:35:24.16,459544524108957
y/Xj3YnGm1PbMO/40j4dKdKcZSbgeDsRALapMShxkjNb4AW9xYkEyVBb4sNwcTmx,2017-07-17 19:08:35.374,459544524108957
8yGFMFCH2KfmxO8U//Wy5Rear7oLe1h/aJZV9VxBCTZ+sNSweBtsAXG1YBSmNI6S,2017-06-30 15:52:47,459544524108957
PRSMWsol2KJrvpxOEE91O1b363a1DUNIKYCgVESwqEEE9B0VuCrzzRNm4c2gq+SK,2017-07-23 13:35:35.825,459544524108957
Nc5SWnB7+0v7SoJnP9OPDTfft3JEvcS9CbI2mc57zOKFhbX7wt+2uxqYaOP0qNWD,2017-07-31 10:48:03.314,459544524108957
pjyyntzaf3ycaVJLsQ4Uy3QbuR35mLbT9j11b834zzxI4YRkrCgH/4plcEtCTeBM,2017-07-11 06:46:25,459544524108957
srposWKHwntaOelkKAYxT33ZjQPpWDJCwZyg8PeGNYsw05jDZFtWNLOp5uK4EKTn,2017-07-18 14:48:59.918,459544524108957
sQyn5zjnK4bydhpHf/TifkatZGAe/JIV3TdBmD29bmKrwYO6Njd3QaEQdGmxjF1Y,2017-07-21 12:03:21,459544524108957
dl57dOMFQOI0NGenUH/nPwK+ak0mymsZzvXCWtZfWcxKCRQSUXNARY+g2dnZVQbE,2017-07-06 21:35:58.355,459544524108957
52Z9KPCv1HOmshCyoSEvMUK/G4HusjjqpYl8hnqmoFp7LMFKbugr2WppqZyQDgot,2017-07-30 01:20:00.769,459544524108957
RC+HZTiByyxWGlh+L4jPLdwHBJ3qHat15wt2N/MBGixKmhPyTRnZPH6NWmW5I2Zp,2017-07-11 08:02:09.58,459544524108957
QllZu2uYPJB0g8ORYzqSCvkeWIcLbys1PtasF3O2egTJQk/4kkOUCqj6edzsPmM0,2017-07-07 08:20:30.04,459544524108957
Bb9yPvwlEfCwwshVwnOtoJ3/Qza8FnWihAAII9qXqxmyFQTZ09969cqJQg2NYhmV,2017-07-10 10:13:58.557,459544524108957
TICJD2jnBdW4Lxo5gqzgT2Iwj2a0g9ZmmQXdVrMXXWlFF2gcRTl1vcatyK58waDV,2017-07-01 11:06:56.218,459544524108957
